workflow_id,display_name,version,active,classifications_count,pairwise,grouped,prioritized,primary_language,first_task,tutorial_subject_id,retired_set_member_subjects_count,tasks,retirement,strings,minor_version
24257,1062&1323  WF,9,true,7220,false,false,false,en,T0,,1429,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T3"",""label"":""T0.answers.0.label""},{""next"":""T1"",""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[{""next"":""T4"",""label"":""T1.answers.0.label""},{""label"":""T1.answers.1.label""}],""question"":""T1.question"",""required"":false},""T3"":{""help"":""T3.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T3.answers.0.label""},{""next"":""T1"",""label"":""T3.answers.1.label""},{""next"":""T1"",""label"":""T3.answers.2.label""},{""next"":""T1"",""label"":""T3.answers.3.label""},{""next"":""T1"",""label"":""T3.answers.4.label""},{""next"":""T1"",""label"":""T3.answers.5.label""}],""question"":""T3.question"",""required"":false},""T4"":{""help"":""T4.help"",""type"":""drawing"",""tools"":[{""max"":""6"",""min"":""1"",""type"":""circle"",""color"":""#00ff00"",""label"":""T4.tools.0.label"",""details"":[]}],""required"":false,""instruction"":""T4.instruction""}}","{""options"":{""count"":5},""criteria"":""classification_count""}","{""T0.help"":""Please answer yes if there is something visible to you, even if it is a bit opaque, or no if the central blue ellipse is empty."",""T1.help"":""Now shift your focus to the green dashed ellipses outside the central blue ellipse, while also ignoring all other blue ellipses visible inside this image. We will get to those later."",""T3.help"":""There are no wrong or right answers, just your best guess and closest fit to the options given. For the Galaxy-like option, an example of this would be an elongated source which may or may not have a bright core:\n![Guide_galaxy_example.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bfb977d4-309d-41a5-b181-dc19d0419568.png)\n"",""T4.help"":""Click and drag a circle from the center of the object to its edge."",""T0.question"":""Do you see a light source inside the central blue ellipse?"",""T1.question"":""Do you see objects that have radio contours and an interesting looking light source inside green dashed ellipses?"",""T3.question"":""What would best describe the shape of what you see inside the central blue ellipse?"",""T4.instruction"":""Please draw a circle around all objects inside dashed green ellipses which look interesting AND have solid green contours inside them."",""T4.tools.0.label"":""Circle tool"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""No"",""T1.answers.0.label"":""Yes"",""T1.answers.1.label"":""No"",""T3.answers.0.label"":""Point source or Star-like"",""T3.answers.1.label"":""point source with a bright core, the source becomes radially diffuse"",""T3.answers.2.label"":""Homogeneously diffuse source"",""T3.answers.3.label"":""Multiple sources inside"",""T3.answers.4.label"":""Oddly shaped"",""T3.answers.5.label"":""Not sure""}",33
24257,1062&1323  WF,10,true,7220,false,false,false,en,T0,,1429,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T3"",""label"":""T0.answers.0.label""},{""next"":""T1"",""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[{""next"":""T4"",""label"":""T1.answers.0.label""},{""label"":""T1.answers.1.label""}],""question"":""T1.question"",""required"":false},""T3"":{""help"":""T3.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T3.answers.0.label""},{""next"":""T1"",""label"":""T3.answers.1.label""},{""next"":""T1"",""label"":""T3.answers.2.label""},{""next"":""T1"",""label"":""T3.answers.3.label""},{""next"":""T1"",""label"":""T3.answers.4.label""}],""question"":""T3.question"",""required"":false},""T4"":{""help"":""T4.help"",""type"":""drawing"",""tools"":[{""max"":""6"",""min"":""1"",""type"":""circle"",""color"":""#00ff00"",""label"":""T4.tools.0.label"",""details"":[]}],""required"":false,""instruction"":""T4.instruction""}}","{""options"":{""count"":5},""criteria"":""classification_count""}","{""T0.help"":""Please answer yes if there is something visible to you, even if it is a bit opaque, or no if the central blue ellipse is empty."",""T1.help"":""Now shift your focus to the green dashed ellipses outside the central blue ellipse, while also ignoring all other blue ellipses visible inside this image. We will get to those later."",""T3.help"":""There are no wrong or right answers, just your best guess and closest fit to the options given. For the Galaxy-like option, an example of this would be an elongated source which may or may not have a bright core:\n![Guide_galaxy_example.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bfb977d4-309d-41a5-b181-dc19d0419568.png)\n"",""T4.help"":""Click and drag a circle from the center of the object to its edge."",""T0.question"":""Do you see a light source inside the central blue ellipse?"",""T1.question"":""Do you see objects that have radio contours and an interesting looking light source inside green dashed ellipses?"",""T3.question"":""What would best describe the shape of what you see inside the central blue ellipse?"",""T4.instruction"":""Please draw a circle around all objects inside dashed green ellipses which look interesting AND have solid green contours inside them."",""T4.tools.0.label"":""Circle tool"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""No"",""T1.answers.0.label"":""Yes"",""T1.answers.1.label"":""No"",""T3.answers.0.label"":""Point source or Star-like"",""T3.answers.1.label"":""point source with a bright core, the source becomes radially diffuse"",""T3.answers.2.label"":""Homogeneously diffuse source"",""T3.answers.3.label"":""Multiple sources inside"",""T3.answers.4.label"":""Oddly shaped""}",34
24257,1062&1323  WF,10,true,7220,false,false,false,en,T0,,1429,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T3"",""label"":""T0.answers.0.label""},{""next"":""T1"",""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[{""next"":""T4"",""label"":""T1.answers.0.label""},{""label"":""T1.answers.1.label""}],""question"":""T1.question"",""required"":false},""T3"":{""help"":""T3.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T3.answers.0.label""},{""next"":""T1"",""label"":""T3.answers.1.label""},{""next"":""T1"",""label"":""T3.answers.2.label""},{""next"":""T1"",""label"":""T3.answers.3.label""},{""next"":""T1"",""label"":""T3.answers.4.label""}],""question"":""T3.question"",""required"":false},""T4"":{""help"":""T4.help"",""type"":""drawing"",""tools"":[{""max"":""6"",""min"":""1"",""type"":""circle"",""color"":""#00ff00"",""label"":""T4.tools.0.label"",""details"":[]}],""required"":false,""instruction"":""T4.instruction""}}","{""options"":{""count"":5},""criteria"":""classification_count""}","{""T0.help"":""Please answer yes if there is something visible to you, even if it is a bit opaque, or no if the central blue ellipse is empty."",""T1.help"":""Now shift your focus to the green dashed ellipses outside the central blue ellipse, while also ignoring all other blue ellipses visible inside this image. We will get to those later."",""T3.help"":""There are no wrong or right answers, just your best guess and closest fit to the options given. For the Galaxy-like option, an example of this would be an elongated source which may or may not have a bright core:\n![Guide_galaxy_example.png](https://panoptes-uploads.zooniverse.org/project_attached_image/bfb977d4-309d-41a5-b181-dc19d0419568.png)\n"",""T4.help"":""Click and drag a circle from the center of the object to its edge."",""T0.question"":""Do you see a light source inside the central blue ellipse?"",""T1.question"":""Do you see objects that have radio contours and an interesting looking light source inside green dashed ellipses?"",""T3.question"":""What would best describe the shape of what you see inside the central blue ellipse?"",""T4.instruction"":""Please draw a circle around all objects inside dashed green ellipses which look interesting AND have solid green contours inside them."",""T4.tools.0.label"":""Circle tool"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""No"",""T1.answers.0.label"":""Yes"",""T1.answers.1.label"":""No"",""T3.answers.0.label"":""Point source or Star-like"",""T3.answers.1.label"":""point source with a bright core, the source becomes radially diffuse"",""T3.answers.2.label"":""Homogeneously diffuse source"",""T3.answers.3.label"":""Multiple sources inside"",""T3.answers.4.label"":""Oddly shaped (not sure)""}",35
24257,1062&1323  WF,10,true,7220,false,false,false,en,T0,,1429,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T3"",""label"":""T0.answers.0.label""},{""next"":""T1"",""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[{""next"":""T4"",""label"":""T1.answers.0.label""},{""label"":""T1.answers.1.label""}],""question"":""T1.question"",""required"":false},""T3"":{""help"":""T3.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T3.answers.0.label""},{""next"":""T1"",""label"":""T3.answers.1.label""},{""next"":""T1"",""label"":""T3.answers.2.label""},{""next"":""T1"",""label"":""T3.answers.3.label""},{""next"":""T1"",""label"":""T3.answers.4.label""}],""question"":""T3.question"",""required"":false},""T4"":{""help"":""T4.help"",""type"":""drawing"",""tools"":[{""max"":""6"",""min"":""1"",""type"":""circle"",""color"":""#00ff00"",""label"":""T4.tools.0.label"",""details"":[]}],""required"":false,""instruction"":""T4.instruction""}}","{""options"":{""count"":5},""criteria"":""classification_count""}","{""T0.help"":""Please answer yes if there is something visible to you, even if it is a bit opaque, or no if the central blue ellipse is empty."",""T1.help"":""Now shift your focus to the green dashed ellipses outside the central blue ellipse, while also ignoring all other blue ellipses visible inside this image. We will get to those later."",""T3.help"":""There are no wrong answers, just your best guess and closest fit to the options given. \n"",""T4.help"":""Click and drag a circle from the center of the object to its edge."",""T0.question"":""Do you see a light source inside the central blue ellipse?"",""T1.question"":""Do you see objects that have radio contours and an interesting looking light source inside green dashed ellipses?"",""T3.question"":""What would best describe the shape of what you see inside the central blue ellipse?"",""T4.instruction"":""Please draw a circle around all objects inside dashed green ellipses which look interesting AND have solid green contours inside them."",""T4.tools.0.label"":""Circle tool"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""No"",""T1.answers.0.label"":""Yes"",""T1.answers.1.label"":""No"",""T3.answers.0.label"":""Point source or Star-like"",""T3.answers.1.label"":""point source with a bright core, the source becomes radially diffuse"",""T3.answers.2.label"":""Homogeneously diffuse source"",""T3.answers.3.label"":""Multiple sources inside"",""T3.answers.4.label"":""Oddly shaped (not sure)""}",36
24257,1062&1323  WF,10,true,7220,false,false,false,en,T0,,1429,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T3"",""label"":""T0.answers.0.label""},{""next"":""T1"",""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[{""next"":""T4"",""label"":""T1.answers.0.label""},{""label"":""T1.answers.1.label""}],""question"":""T1.question"",""required"":false},""T3"":{""help"":""T3.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T3.answers.0.label""},{""next"":""T1"",""label"":""T3.answers.1.label""},{""next"":""T1"",""label"":""T3.answers.2.label""},{""next"":""T1"",""label"":""T3.answers.3.label""},{""next"":""T1"",""label"":""T3.answers.4.label""}],""question"":""T3.question"",""required"":false},""T4"":{""help"":""T4.help"",""type"":""drawing"",""tools"":[{""max"":""6"",""min"":""1"",""type"":""circle"",""color"":""#00ff00"",""label"":""T4.tools.0.label"",""details"":[]}],""required"":false,""instruction"":""T4.instruction""}}","{""options"":{""count"":5},""criteria"":""classification_count""}","{""T0.help"":""Please answer yes if there is something visible to you, even if it is a bit opaque, or no if the central blue ellipse is empty."",""T1.help"":""Now shift your focus to the green dashed ellipses outside the central blue ellipse, while also ignoring all other blue ellipses visible inside this image. We will get to those later."",""T3.help"":""There are no wrong answers, just your best guess and closest fit to the options given. \n"",""T4.help"":""Click and drag a circle from the center of the object to its edge."",""T0.question"":""Do you see a light source inside the central blue ellipse?"",""T1.question"":""Do you see objects that have radio contours and an interesting looking light source inside green dashed ellipses?"",""T3.question"":""What would best describe the shape of what you see inside the central blue ellipse?"",""T4.instruction"":""Please draw a circle around all objects inside dashed green ellipses which look interesting AND have solid green contours inside them."",""T4.tools.0.label"":""Circle tool"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""No"",""T1.answers.0.label"":""Yes"",""T1.answers.1.label"":""No"",""T3.answers.0.label"":""Point source or Star-like"",""T3.answers.1.label"":""Point source with a bright core, the source becomes radially diffuse"",""T3.answers.2.label"":""Homogeneously diffuse source"",""T3.answers.3.label"":""Multiple sources inside"",""T3.answers.4.label"":""Oddly shaped (not sure)""}",37
24257,1062&1323  WF,11,true,7220,false,false,false,en,T0,,1429,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T3"",""label"":""T0.answers.0.label""},{""next"":""T1"",""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[{""next"":""T4"",""label"":""T1.answers.0.label""},{""label"":""T1.answers.1.label""}],""question"":""T1.question"",""required"":false},""T3"":{""help"":""T3.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T3.answers.0.label""},{""next"":""T1"",""label"":""T3.answers.1.label""},{""next"":""T1"",""label"":""T3.answers.2.label""},{""next"":""T1"",""label"":""T3.answers.3.label""},{""next"":""T1"",""label"":""T3.answers.4.label""}],""question"":""T3.question"",""required"":false},""T4"":{""help"":""T4.help"",""type"":""drawing"",""tools"":[{""max"":""6"",""min"":""1"",""type"":""circle"",""color"":""#00ff00"",""label"":""T4.tools.0.label"",""details"":[]}],""required"":false,""instruction"":""T4.instruction""},""T5"":{""help"":""T5.help"",""type"":""single"",""answers"":[],""question"":""T5.question"",""required"":false}}","{""options"":{""count"":5},""criteria"":""classification_count""}","{""T0.help"":""Please answer yes if there is something visible to you, even if it is a bit opaque, or no if the central blue ellipse is empty."",""T1.help"":""Now shift your focus to the green dashed ellipses outside the central blue ellipse, while also ignoring all other blue ellipses visible inside this image. We will get to those later."",""T3.help"":""There are no wrong answers, just your best guess and closest fit to the options given. \n"",""T4.help"":""Click and drag a circle from the center of the object to its edge."",""T5.help"":"""",""T0.question"":""Do you see a light source inside the central blue ellipse?"",""T1.question"":""Do you see objects that have radio contours and an interesting looking light source inside green dashed ellipses?"",""T3.question"":""What would best describe the shape of what you see inside the central blue ellipse?"",""T5.question"":""Looking only at the radio contours of the central source, does it look like a radio point source or does it show some kind of extended morphology?"",""T4.instruction"":""Please draw a circle around all objects inside dashed green ellipses which look interesting AND have solid green contours inside them."",""T4.tools.0.label"":""Circle tool"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""No"",""T1.answers.0.label"":""Yes"",""T1.answers.1.label"":""No"",""T3.answers.0.label"":""Point source or Star-like"",""T3.answers.1.label"":""Point source with a bright core, the source becomes radially diffuse"",""T3.answers.2.label"":""Homogeneously diffuse source"",""T3.answers.3.label"":""Multiple sources inside"",""T3.answers.4.label"":""Oddly shaped (not sure)""}",38
24257,1062&1323  WF,11,true,7220,false,false,false,en,T0,,1429,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T3"",""label"":""T0.answers.0.label""},{""next"":""T1"",""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[{""next"":""T4"",""label"":""T1.answers.0.label""},{""label"":""T1.answers.1.label""}],""question"":""T1.question"",""required"":false},""T3"":{""help"":""T3.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T3.answers.0.label""},{""next"":""T1"",""label"":""T3.answers.1.label""},{""next"":""T1"",""label"":""T3.answers.2.label""},{""next"":""T1"",""label"":""T3.answers.3.label""},{""next"":""T1"",""label"":""T3.answers.4.label""}],""question"":""T3.question"",""required"":false},""T4"":{""help"":""T4.help"",""type"":""drawing"",""tools"":[{""max"":""6"",""min"":""1"",""type"":""circle"",""color"":""#00ff00"",""label"":""T4.tools.0.label"",""details"":[]}],""required"":false,""instruction"":""T4.instruction""},""T5"":{""help"":""T5.help"",""type"":""single"",""answers"":[],""question"":""T5.question"",""required"":false}}","{""options"":{""count"":5},""criteria"":""classification_count""}","{""T0.help"":""Please answer yes if there is something visible to you, even if it is a bit opaque, or no if the central blue ellipse is empty."",""T1.help"":""Now shift your focus to the green dashed ellipses outside the central blue ellipse, while also ignoring all other blue ellipses visible inside this image. We will get to those later."",""T3.help"":""There are no wrong answers, just your best guess and closest fit to the options given. \n"",""T4.help"":""Click and drag a circle from the center of the object to its edge."",""T5.help"":""Point source contours will look like round isolated shapes, while extended morphology can have multiple circular shapes around each other or oddly shaped contours."",""T0.question"":""Do you see a light source inside the central blue ellipse?"",""T1.question"":""Do you see objects that have radio contours and an interesting looking light source inside green dashed ellipses?"",""T3.question"":""What would best describe the shape of what you see inside the central blue ellipse?"",""T5.question"":""Looking only at the radio contours of the central source, does it look like a radio point source or does it show some kind of extended morphology?"",""T4.instruction"":""Please draw a circle around all objects inside dashed green ellipses which look interesting AND have solid green contours inside them."",""T4.tools.0.label"":""Circle tool"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""No"",""T1.answers.0.label"":""Yes"",""T1.answers.1.label"":""No"",""T3.answers.0.label"":""Point source or Star-like"",""T3.answers.1.label"":""Point source with a bright core, the source becomes radially diffuse"",""T3.answers.2.label"":""Homogeneously diffuse source"",""T3.answers.3.label"":""Multiple sources inside"",""T3.answers.4.label"":""Oddly shaped (not sure)""}",39
24257,1062&1323  WF,12,true,7220,false,false,false,en,T0,,1429,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T3"",""label"":""T0.answers.0.label""},{""next"":""T1"",""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[{""next"":""T4"",""label"":""T1.answers.0.label""},{""label"":""T1.answers.1.label""}],""question"":""T1.question"",""required"":false},""T3"":{""help"":""T3.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T3.answers.0.label""},{""next"":""T1"",""label"":""T3.answers.1.label""},{""next"":""T1"",""label"":""T3.answers.2.label""},{""next"":""T1"",""label"":""T3.answers.3.label""},{""next"":""T1"",""label"":""T3.answers.4.label""}],""question"":""T3.question"",""required"":false},""T4"":{""help"":""T4.help"",""type"":""drawing"",""tools"":[{""max"":""6"",""min"":""1"",""type"":""circle"",""color"":""#00ff00"",""label"":""T4.tools.0.label"",""details"":[]}],""required"":false,""instruction"":""T4.instruction""},""T5"":{""help"":""T5.help"",""type"":""single"",""answers"":[],""question"":""T5.question"",""required"":true}}","{""options"":{""count"":5},""criteria"":""classification_count""}","{""T0.help"":""Please answer yes if there is something visible to you, even if it is a bit opaque, or no if the central blue ellipse is empty."",""T1.help"":""Now shift your focus to the green dashed ellipses outside the central blue ellipse, while also ignoring all other blue ellipses visible inside this image. We will get to those later."",""T3.help"":""There are no wrong answers, just your best guess and closest fit to the options given. \n"",""T4.help"":""Click and drag a circle from the center of the object to its edge."",""T5.help"":""Point source contours will look like round isolated shapes, while extended morphology can have multiple circular shapes around each other or oddly shaped contours."",""T0.question"":""Do you see a light source inside the central blue ellipse?"",""T1.question"":""Do you see objects that have radio contours and an interesting looking light source inside green dashed ellipses?"",""T3.question"":""What would best describe the shape of what you see inside the central blue ellipse?"",""T5.question"":""Looking only at the radio contours of the central source, does it look like a radio point source or does it show some kind of extended morphology?"",""T4.instruction"":""Please draw a circle around all objects inside dashed green ellipses which look interesting AND have solid green contours inside them."",""T4.tools.0.label"":""Circle tool"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""No"",""T1.answers.0.label"":""Yes"",""T1.answers.1.label"":""No"",""T3.answers.0.label"":""Point source or Star-like"",""T3.answers.1.label"":""Point source with a bright core, the source becomes radially diffuse"",""T3.answers.2.label"":""Homogeneously diffuse source"",""T3.answers.3.label"":""Multiple sources inside"",""T3.answers.4.label"":""Oddly shaped (not sure)""}",39
24257,1062&1323  WF,13,true,7220,false,false,false,en,T0,,1429,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T3"",""label"":""T0.answers.0.label""},{""next"":""T1"",""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[{""next"":""T4"",""label"":""T1.answers.0.label""},{""label"":""T1.answers.1.label""}],""question"":""T1.question"",""required"":false},""T3"":{""help"":""T3.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T3.answers.0.label""},{""next"":""T1"",""label"":""T3.answers.1.label""},{""next"":""T1"",""label"":""T3.answers.2.label""},{""next"":""T1"",""label"":""T3.answers.3.label""},{""next"":""T1"",""label"":""T3.answers.4.label""}],""question"":""T3.question"",""required"":false},""T4"":{""help"":""T4.help"",""type"":""drawing"",""tools"":[{""max"":""6"",""min"":""1"",""type"":""circle"",""color"":""#00ff00"",""label"":""T4.tools.0.label"",""details"":[]}],""required"":false,""instruction"":""T4.instruction""},""T5"":{""help"":""T5.help"",""type"":""single"",""answers"":[{""label"":""T5.answers.0.label""}],""question"":""T5.question"",""required"":true}}","{""options"":{""count"":5},""criteria"":""classification_count""}","{""T0.help"":""Please answer yes if there is something visible to you, even if it is a bit opaque, or no if the central blue ellipse is empty."",""T1.help"":""Now shift your focus to the green dashed ellipses outside the central blue ellipse, while also ignoring all other blue ellipses visible inside this image. We will get to those later."",""T3.help"":""There are no wrong answers, just your best guess and closest fit to the options given. \n"",""T4.help"":""Click and drag a circle from the center of the object to its edge."",""T5.help"":""Point source contours will look like round isolated shapes, while extended morphology can have multiple circular shapes around each other or oddly shaped contours."",""T0.question"":""Do you see a light source inside the central blue ellipse?"",""T1.question"":""Do you see objects that have radio contours and an interesting looking light source inside green dashed ellipses?"",""T3.question"":""What would best describe the shape of what you see inside the central blue ellipse?"",""T5.question"":""Looking only at the radio contours of the central source, does it look like a radio point source or does it show some kind of extended morphology?"",""T4.instruction"":""Please draw a circle around all objects inside dashed green ellipses which look interesting AND have solid green contours inside them."",""T4.tools.0.label"":""Circle tool"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""No"",""T1.answers.0.label"":""Yes"",""T1.answers.1.label"":""No"",""T3.answers.0.label"":""Point source or Star-like"",""T3.answers.1.label"":""Point source with a bright core, the source becomes radially diffuse"",""T3.answers.2.label"":""Homogeneously diffuse source"",""T3.answers.3.label"":""Multiple sources inside"",""T3.answers.4.label"":""Oddly shaped (not sure)"",""T5.answers.0.label"":""Enter an answer""}",40
24257,1062&1323  WF,13,true,7220,false,false,false,en,T0,,1429,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T3"",""label"":""T0.answers.0.label""},{""next"":""T1"",""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[{""next"":""T4"",""label"":""T1.answers.0.label""},{""label"":""T1.answers.1.label""}],""question"":""T1.question"",""required"":false},""T3"":{""help"":""T3.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T3.answers.0.label""},{""next"":""T1"",""label"":""T3.answers.1.label""},{""next"":""T1"",""label"":""T3.answers.2.label""},{""next"":""T1"",""label"":""T3.answers.3.label""},{""next"":""T1"",""label"":""T3.answers.4.label""}],""question"":""T3.question"",""required"":false},""T4"":{""help"":""T4.help"",""type"":""drawing"",""tools"":[{""max"":""6"",""min"":""1"",""type"":""circle"",""color"":""#00ff00"",""label"":""T4.tools.0.label"",""details"":[]}],""required"":false,""instruction"":""T4.instruction""},""T5"":{""help"":""T5.help"",""type"":""single"",""answers"":[{""label"":""T5.answers.0.label""}],""question"":""T5.question"",""required"":true}}","{""options"":{""count"":5},""criteria"":""classification_count""}","{""T0.help"":""Please answer yes if there is something visible to you, even if it is a bit opaque, or no if the central blue ellipse is empty."",""T1.help"":""Now shift your focus to the green dashed ellipses outside the central blue ellipse, while also ignoring all other blue ellipses visible inside this image. We will get to those later."",""T3.help"":""There are no wrong answers, just your best guess and closest fit to the options given. \n"",""T4.help"":""Click and drag a circle from the center of the object to its edge."",""T5.help"":""Point source contours will look like round isolated shapes, while extended morphology can have multiple circular shapes around each other or oddly shaped contours."",""T0.question"":""Do you see a light source inside the central blue ellipse?"",""T1.question"":""Do you see objects that have radio contours and an interesting looking light source inside green dashed ellipses?"",""T3.question"":""What would best describe the shape of what you see inside the central blue ellipse?"",""T5.question"":""Looking only at the radio contours of the central source, does it look like a radio point source or does it show some kind of extended morphology?"",""T4.instruction"":""Please draw a circle around all objects inside dashed green ellipses which look interesting AND have solid green contours inside them."",""T4.tools.0.label"":""Circle tool"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""No"",""T1.answers.0.label"":""Yes"",""T1.answers.1.label"":""No"",""T3.answers.0.label"":""Point source or Star-like"",""T3.answers.1.label"":""Point source with a bright core, the source becomes radially diffuse"",""T3.answers.2.label"":""Homogeneously diffuse source"",""T3.answers.3.label"":""Multiple sources inside"",""T3.answers.4.label"":""Oddly shaped (not sure)"",""T5.answers.0.label"":""Radio point source""}",41
24257,1062&1323  WF,14,true,7220,false,false,false,en,T0,,1429,"{""T0"":{""help"":""T0.help"",""type"":""single"",""answers"":[{""next"":""T3"",""label"":""T0.answers.0.label""},{""next"":""T1"",""label"":""T0.answers.1.label""}],""question"":""T0.question"",""required"":true},""T1"":{""help"":""T1.help"",""type"":""single"",""answers"":[{""next"":""T4"",""label"":""T1.answers.0.label""},{""label"":""T1.answers.1.label""}],""question"":""T1.question"",""required"":false},""T3"":{""help"":""T3.help"",""type"":""single"",""answers"":[{""next"":""T1"",""label"":""T3.answers.0.label""},{""next"":""T1"",""label"":""T3.answers.1.label""},{""next"":""T1"",""label"":""T3.answers.2.label""},{""next"":""T1"",""label"":""T3.answers.3.label""},{""next"":""T1"",""label"":""T3.answers.4.label""}],""question"":""T3.question"",""required"":false},""T4"":{""help"":""T4.help"",""type"":""drawing"",""tools"":[{""max"":""6"",""min"":""1"",""type"":""circle"",""color"":""#00ff00"",""label"":""T4.tools.0.label"",""details"":[]}],""required"":false,""instruction"":""T4.instruction""},""T5"":{""help"":""T5.help"",""type"":""single"",""answers"":[{""next"":""T0"",""label"":""T5.answers.0.label""}],""question"":""T5.question"",""required"":true}}","{""options"":{""count"":5},""criteria"":""classification_count""}","{""T0.help"":""Please answer yes if there is something visible to you, even if it is a bit opaque, or no if the central blue ellipse is empty."",""T1.help"":""Now shift your focus to the green dashed ellipses outside the central blue ellipse, while also ignoring all other blue ellipses visible inside this image. We will get to those later."",""T3.help"":""There are no wrong answers, just your best guess and closest fit to the options given. \n"",""T4.help"":""Click and drag a circle from the center of the object to its edge."",""T5.help"":""Point source contours will look like round isolated shapes, while extended morphology can have multiple circular shapes around each other or oddly shaped contours."",""T0.question"":""Do you see a light source inside the central blue ellipse?"",""T1.question"":""Do you see objects that have radio contours and an interesting looking light source inside green dashed ellipses?"",""T3.question"":""What would best describe the shape of what you see inside the central blue ellipse?"",""T5.question"":""Looking only at the radio contours of the central source, does it look like a radio point source or does it show some kind of extended morphology?"",""T4.instruction"":""Please draw a circle around all objects inside dashed green ellipses which look interesting AND have solid green contours inside them."",""T4.tools.0.label"":""Circle tool"",""T0.answers.0.label"":""Yes"",""T0.answers.1.label"":""No"",""T1.answers.0.label"":""Yes"",""T1.answers.1.label"":""No"",""T3.answers.0.label"":""Point source or Star-like"",""T3.answers.1.label"":""Point source with a bright core, the source becomes radially diffuse"",""T3.answers.2.label"":""Homogeneously diffuse source"",""T3.answers.3.label"":""Multiple sources inside"",""T3.answers.4.label"":""Oddly shaped (not sure)"",""T5.answers.0.label"":""Radio point source""}",41
